Ratio,Mean,Max,Min,Std,Range,Lag-1_Ratio,Lag+1_Ratio,Season,Sunday,Am,Lunch,Pm
0.051166,138383.11699999985,138461.97300000003,138304.26099999968,78.85600000017439,157.71200000034878,0.2970559,0.1286682,0,1,1,0,0
0.1286682,347995.09150000033,452655.12999999995,243335.05300000068,104660.03849999962,209320.07699999926,0.051166,0.2105102,0,1,1,0,0
0.2105102,569344.634000001,596628.6340000014,542060.6340000005,27284.000000000407,54568.000000000815,0.1286682,0.1517563,0,1,1,0,0
0.1517563,511043.2700000003,672751.021,349335.51900000067,161707.75099999964,323415.5019999993,0.2105102,0.0760969,0,1,1,0,0
0.0760969,256258.49699999968,260895.1869999997,251621.80699999968,4636.690000000017,9273.380000000034,0.1517563,0.0491321,0,1,0,1,0
0.0491321,165453.75150000025,184108.75100000034,146798.75200000018,18654.999500000078,37309.999000000156,0.0760969,0.1001417,0,1,0,1,0
0.1001417,308900.3445,345998.63600000023,271802.0529999997,37098.291500000254,74196.58300000051,0.0491321,0.1630762,0,1,0,1,0
0.1630762,503030.37599999993,683659.2979999998,322401.45399999997,180628.92199999993,361257.84399999987,0.1001417,0.3475634,0,1,0,1,0
0.3475634,655462.631000001,979555.6720000021,331369.58999999973,324093.0410000012,648186.0820000024,0.1630762,0.2932662,0,1,0,1,0
0.2932662,553064.5819999997,594610.4649999997,511518.6989999996,41545.88300000006,83091.76600000012,0.3475634,0.2260851,0,1,0,1,0
0.2260851,498720.13250000007,501691.13599999977,495749.1290000004,2971.0034999996715,5942.006999999343,0.2932662,0.2428721,0,1,0,0,1
0.2428721,747629.9820000003,855434.1449999999,639825.8190000006,107804.16299999965,215608.3259999993,0.2260851,0.1969434,0,1,0,0,1
0.1969434,606248.3789999994,611748.284,600748.4739999988,5499.90500000061,10999.81000000122,0.2428721,0.2756148,0,1,0,0,1
0.2756148,848421.6264999991,1119169.961,577673.2919999982,270748.33450000087,541496.6690000017,0.1969434,0.266363,0,1,0,0,1
0.266363,571903.4335,603376.2940000003,540430.5729999997,31472.8605000003,62945.7210000006,0.2756148,0.2979496,0,1,0,0,1
0.2614695,146078.25149999995,152135.737,140020.76599999992,6057.485500000039,12114.971000000078,0.5026075,0.0569878,0,0,1,0,0
0.0569878,154128.76750000002,154394.74999999977,153862.78500000024,265.9824999997654,531.9649999995308,0.2614695,0.0564265,0,0,1,0,0
0.0564265,152610.84350000005,162138.48700000014,143083.19999999995,9527.643500000093,19055.287000000186,0.0569878,0.1318449,0,0,1,0,0
0.1318449,356586.7999999998,543419.8439999998,169753.7559999998,186833.044,373666.088,0.0564265,0.4614435,0,0,1,0,0
0.4614435,1553923.4314999995,2553265.384999999,554581.478,999341.9534999995,1998683.9069999987,0.1318449,1.0,0,0,1,0,0
1.0,3367526.7085000025,3935062.0269999984,2799991.3900000066,567535.3184999959,1135070.6369999917,0.4614435,0.1096919,0,0,0,1,0
0.1096919,369390.43649999995,391070.341,347710.53199999995,21679.904500000033,43359.80900000007,1.0,0.0684119,0,0,0,1,0
0.0684119,211025.54549999983,224506.5239999998,197544.56699999984,13480.978499999983,26961.956999999966,0.1096919,0.0798538,0,0,0,1,0
0.0798538,246319.79000000027,294403.2100000002,198236.37000000032,48083.41999999994,96166.83999999988,0.0684119,0.4732425,0,0,0,1,0
0.4732425,892478.120000001,1235261.2080000006,549695.0320000014,342783.0879999996,685566.1759999992,0.0798538,0.1059352,0,0,0,1,0
0.1059352,199780.929,239989.76499999966,159572.09300000037,40208.83599999965,80417.6719999993,0.4732425,0.0777833,0,0,0,1,0
0.0777833,171581.85699999979,216801.25799999965,126362.45599999995,45219.40099999985,90438.8019999997,0.1059352,0.0462808,0,0,0,0,1
0.0462808,142465.65900000036,142957.9150000001,141973.40300000063,492.255999999732,984.511999999464,0.0777833,0.0543982,0,0,0,0,1
0.0543982,167453.22449999984,171094.77799999967,163811.67100000003,3641.55349999982,7283.10699999964,0.0462808,0.050191,0,0,0,0,1
0.050191,154502.27300000004,158626.95500000037,150377.59099999975,4124.682000000306,8249.364000000613,0.0543982,0.0794606,0,0,0,0,1
0.0794606,170608.54550000007,174776.62799999982,166440.4630000003,4168.082499999757,8336.164999999513,0.050191,0.0744522,0,0,0,0,1
0.2950739,164852.3810000001,168418.27400000015,161286.48800000004,3565.8930000000546,7131.786000000109,0.461389,0.2512503,0,0,1,0,0
0.2512503,144231.27200000017,154320.84400000027,134141.7000000001,10089.572000000087,20179.144000000175,0.2950739,0.1470023,0,0,1,0,0
0.1470023,151071.79699999993,171356.64199999993,130786.95199999992,20284.84500000001,40569.69000000002,0.2512503,0.1122131,0,0,1,0,0
0.1122131,174370.63350000005,178678.46400000015,170062.80299999999,4307.830500000084,8615.661000000167,0.1470023,0.0384882,0,0,1,0,0
0.0384882,129610.17450000002,138275.31499999997,120945.03400000006,8665.140499999958,17330.280999999915,0.1122131,0.3649695,0,0,1,0,0
0.3649695,1229044.3854999987,2018845.6149999974,439243.1559999998,789801.229499999,1579602.4589999977,0.0384882,0.1197807,0,0,0,1,0
0.1197807,403364.6775000006,405999.9470000011,400729.40800000005,2635.2695000005187,5270.5390000010375,0.3649695,0.0904512,0,0,0,1,0
0.0904512,279008.66475000023,430498.72000000044,127518.60949999998,151490.05525000024,302980.1105000005,0.1197807,0.0740111,0,0,0,1,0
0.0740111,228297.0370000001,294061.61,162532.4640000002,65764.57299999989,131529.14599999978,0.0904512,0.3147993,0,0,0,1,0
0.3147993,593673.4115000004,629549.9820000001,557796.8410000008,35876.57049999962,71753.14099999925,0.0740111,1.0,0,0,0,1,0
1.0,1885879.0834999993,2233272.4549999996,1538485.7119999987,347393.3715000005,694786.743000001,0.3147993,0.4246281,0,0,0,1,0
0.4246281,936685.1874999995,975019.2219999994,898351.1529999998,38334.034499999776,76668.06899999955,1.0,0.3171323,0,0,0,0,1
0.3171323,976224.4614999995,1238010.96,714437.962999999,261786.49850000045,523572.9970000009,0.4246281,0.2950488,0,0,0,0,1
0.2950488,908245.0564999997,1121444.3649999995,695045.7479999998,213199.30849999987,426398.61699999974,0.3171323,0.1823464,0,0,0,0,1
0.1823464,561314.6260000009,564156.3250000008,558472.9270000008,2841.698999999964,5683.397999999928,0.2950488,0.2421279,0,0,0,0,1
0.2421279,519868.5515000004,525646.5180000003,514090.58500000054,5777.966499999864,11555.932999999728,0.1823464,0.3957173,0,0,0,0,1
0.2856475,159586.05900000004,163611.25900000014,155560.85899999994,4025.200000000099,8050.400000000198,0.5075829,0.2285339,0,0,1,0,0
0.2285339,131190.83599999975,135557.83299999984,126823.83899999967,4366.997000000083,8733.994000000166,0.2856475,0.2042079,0,0,1,0,0
0.2042079,209861.0935000003,256005.1830000001,163717.0040000005,46144.0894999998,92288.1789999996,0.2285339,0.206537,0,0,1,0,0
0.206537,320942.61150000023,336386.36599999975,305498.8570000007,15443.754499999515,30887.50899999903,0.2042079,0.1373707,0,0,1,0,0
0.1373707,462599.39999999973,518415.20599999954,406783.5939999999,55815.80599999981,111631.61199999962,0.206537,0.0834124,0,0,1,0,0
0.0834124,280893.63050000044,383718.85800000024,178068.4030000006,102825.22749999982,205650.45499999964,0.1373707,0.0479322,0,0,0,1,0
0.0479322,161412.99800000005,187607.76000000007,135218.23600000003,26194.762000000017,52389.524000000034,0.0834124,0.0490139,0,0,0,1,0
0.0490139,151189.8510000001,175166.7790000002,127212.923,23976.92800000011,47953.85600000022,0.0479322,0.0550096,0,0,0,1,0
0.0550096,169684.33150000015,211123.09100000028,128245.57200000001,41438.75950000013,82877.51900000026,0.0490139,0.0547636,0,0,0,1,0
0.0547636,103277.48299999992,105815.03600000012,100739.92999999973,2537.5530000001963,5075.106000000393,0.0550096,0.0704674,0,0,0,1,0
0.0704674,132893.00699999993,140677.1259999998,125108.88800000005,7784.118999999868,15568.237999999736,0.0547636,0.0796514,0,0,0,1,0
0.0796514,175702.60999999984,194919.59299999976,156485.62699999992,19216.98299999992,38433.96599999984,0.0704674,0.0778465,0,0,0,0,1
0.0778465,239634.0529999998,325275.7649999997,153992.3409999999,85641.71199999991,171283.42399999982,0.0796514,0.2879991,0,0,0,0,1
0.2879991,886544.1400000005,887860.8550000006,885227.4250000004,1316.7150000000838,2633.4300000001676,0.0778465,0.2753408,0,0,0,0,1
0.2753408,847578.1329999997,849077.5689999996,846078.6969999997,1499.4359999999288,2998.8719999998575,0.2879991,0.3419859,0,0,0,0,1
0.3419859,734272.1114999995,841239.5059999989,627304.7170000002,106967.39449999935,213934.7889999987,0.2753408,0.3935269,0,0,0,0,1
0.2748539,153555.8340000001,161642.64399999997,145469.02400000018,8086.809999999896,16173.619999999792,0.4669134,0.4789635,0,0,1,0,0
0.4789635,274950.9760000001,390270.7820000002,159631.17,115319.80600000008,230639.61200000017,0.2748539,0.5585904,0,0,1,0,0
0.5585904,574054.1130000006,595756.0590000005,552352.1670000006,21701.945999999938,43403.891999999876,0.4789635,0.3925422,0,0,1,0,0
0.3925422,609980.5104999996,613091.9829999985,606869.0380000006,3111.472499998926,6222.944999997853,0.5585904,0.2218371,0,0,1,0,0
0.2218371,747042.4430000007,887648.1430000011,606436.7430000004,140605.70000000036,281211.4000000007,0.3925422,0.161631,0,0,1,0,0
0.161631,544296.5805000006,559333.716000001,529259.4450000002,15037.135500000382,30074.271000000765,0.2218371,0.2046581,0,0,0,1,0
0.2046581,689191.7844999998,712939.0909999998,665444.4779999998,23747.306500000006,47494.61300000001,0.161631,0.1239241,0,0,0,1,0
0.1239241,382260.35449999984,614955.8759999996,149564.8330000001,232695.52149999974,465391.0429999995,0.2046581,0.0516707,0,0,0,1,0
0.0516707,159385.1470000001,193253.2100000002,125517.08400000005,33868.063000000075,67736.12600000015,0.1239241,0.0643504,0,0,0,1,0
0.0643504,121356.99750000008,121708.67100000012,121005.32400000004,351.6735000000408,703.3470000000816,0.0516707,0.0614642,0,0,0,1,0
0.0614642,115913.97199999992,119984.91600000003,111843.02799999982,4070.944000000105,8141.88800000021,0.0643504,0.0943003,0,0,0,1,0
0.0943003,260998.78650000022,342745.7050000004,179251.868,81746.91850000022,163493.83700000044,0.0614642,0.3080654,0,0,0,0,1
0.3080654,948313.7844999994,960507.8150000001,936119.7539999986,12194.03050000075,24388.0610000015,0.0943003,0.3331511,0,0,0,0,1
0.3331511,1025534.9325000006,1300193.8440000014,750876.0209999996,274658.9115000009,549317.8230000018,0.3080654,0.2212096,0,0,0,0,1
0.2212096,680946.6545000003,681665.9760000005,680227.3330000001,719.3215000001946,1438.6430000003893,0.3331511,0.3016074,0,0,0,0,1
0.3016074,647576.1519999999,653779.3889999995,641372.9150000003,6203.236999999615,12406.47399999923,0.2212096,0.374594,0,0,0,0,1
0.2882672,161049.6160000002,163281.3820000003,158817.8500000001,2231.766000000105,4463.53200000021,0.5205844,0.9732214,0,0,1,0,0
0.9732214,558681.7315000001,732160.3380000006,385203.1249999996,173478.6065000005,346957.213000001,0.2882672,0.3429643,0,0,1,0,0
0.3429643,352458.74099999963,496834.4419999994,208083.03999999986,144375.70099999977,288751.40199999954,0.9732214,0.1029534,0,0,1,0,0
0.1029534,159981.6854999999,177450.31399999995,142513.05699999988,17468.628500000035,34937.25700000007,0.3429643,0.0433109,0,0,1,0,0
0.0433109,145850.50999999995,163290.48899999988,128410.53100000003,17439.978999999927,34879.95799999985,0.1029534,0.048118,0,0,1,0,0
0.048118,162038.69300000003,162526.26700000017,161551.1189999999,487.57400000013877,975.1480000002775,0.0433109,0.04049,0,0,0,1,0
0.04049,136351.1904999999,142518.0269999997,130184.3540000001,6166.836499999808,12333.672999999617,0.048118,0.0591758,0,0,0,1,0
0.0591758,182535.74850000034,202285.7950000003,162785.70200000037,19750.046499999968,39500.092999999935,0.04049,0.1014427,0,0,0,1,0
0.1014427,312913.43449999986,341980.3829999996,283846.48600000015,29066.948499999737,58133.89699999947,0.0591758,0.1665241,0,0,0,1,0
0.1665241,314044.324,316686.33499999985,311402.31300000026,2642.010999999795,5284.02199999959,0.1014427,0.2975755,0,0,0,1,0
0.2975755,561191.4855000003,568930.0559999999,553452.9150000007,7738.570499999565,15477.14099999913,0.1665241,0.5765549,0,0,0,1,0
0.5765549,1595753.9589999989,2361260.2569999998,830247.660999998,765506.2980000009,1531012.5960000018,0.2975755,0.2117739,0,0,0,0,1
0.2117739,651900.8790000002,655656.6490000008,648145.1089999997,3755.7700000005425,7511.540000001085,0.5765549,0.2134014,0,0,0,0,1
0.2134014,656910.7240000006,685074.4730000009,628746.9750000002,28163.74900000036,56327.49800000072,0.2117739,0.3151252,0,0,0,0,1
0.3151252,970045.9049999993,1283163.8829999985,656927.9270000003,313117.97799999913,626235.9559999983,0.2134014,0.3031858,0,0,0,0,1
0.3031858,650964.9119999995,654438.8669999981,647490.9570000011,3473.954999998503,6947.909999997006,0.3151252,0.3116395,0,0,0,0,1
0.2921387,163212.54299999992,165063.58899999998,161361.49699999986,1851.0460000000603,3702.0920000001206,0.4620764,0.2377421,0,0,1,0,0
0.2377421,136476.83899999992,148435.23799999978,124518.44000000005,11958.398999999867,23916.797999999733,0.2921387,0.1568952,0,0,1,0,0
0.1568952,161238.64450000005,171513.80900000012,150963.48,10275.164500000057,20550.329000000114,0.2377421,0.2250555,0,0,1,0,0
0.2250555,349718.9755000001,490375.8880000002,209062.06300000005,140656.91250000006,281313.8250000002,0.1568952,0.1101034,0,0,1,0,0
0.1101034,370776.23100000026,521703.29700000014,219849.1650000004,150927.06599999988,301854.13199999975,0.2250555,0.6614341,0,0,1,0,0
0.6614341,2227396.8405000023,2297365.854000001,2157427.8270000033,69969.01349999895,139938.0269999979,0.1101034,0.6339867,0,0,0,1,0
0.6339867,2134967.164500001,3417599.5820000023,852334.7469999997,1282632.4175000011,2565264.8350000028,0.6614341,0.5657163,0,0,0,1,0
0.5657163,1745027.4425000008,1754320.928000003,1735733.9569999988,9293.485500002163,18586.971000004327,0.6339867,0.1453272,0,0,0,1,0
0.1453272,448281.05149999977,540802.9569999999,355759.1459999996,92521.90550000017,185043.81100000034,0.5657163,0.2862044,0,0,0,1,0
0.2862044,539746.9020000001,551368.3190000005,528125.4849999998,11621.417000000365,23242.83400000073,0.1453272,0.2945008,0,0,0,1,0
0.2945008,555392.8474999995,586971.3429999994,523814.35199999955,31578.49549999993,63156.99099999986,0.2862044,0.3412144,0,0,0,1,0
0.3412144,944392.5654999975,997785.8499999976,890999.2809999972,53393.28450000024,106786.56900000048,0.2945008,0.3182641,0,0,0,0,1
0.3182641,979708.2904999999,1284340.8579999993,675075.7230000005,304632.5674999994,609265.1349999988,0.3412144,0.312509,0,0,0,0,1
0.312509,961992.5305000005,962022.1740000002,961962.8870000007,29.643499999772757,59.286999999545515,0.3182641,0.2932108,0,0,0,0,1
0.2932108,902587.1080000001,972306.7980000001,832867.4180000002,69719.68999999994,139439.3799999999,0.312509,0.3632654,0,0,0,0,1
0.3632654,779960.7929999996,880768.4219999998,679153.1639999994,100807.62900000019,201615.25800000038,0.2932108,1.0,0,0,0,0,1
0.2734519,152772.55900000007,154598.20900000003,150946.9090000001,1825.649999999965,3651.29999999993,0.2952883,0.2624808,0,0,1,0,0
0.2624808,150678.1989999999,152135.4779999999,149220.9199999999,1457.278999999995,2914.55799999999,0.2734519,0.2613648,0,0,1,0,0
0.2613648,268600.24650000007,271043.8760000002,266156.6169999999,2443.6295000001555,4887.259000000311,0.2624808,0.1482113,0,0,1,0,0
0.1482113,230308.96349999987,231200.03799999988,229417.88899999985,891.074500000017,1782.149000000034,0.2613648,0.0882251,0,0,1,0,0
0.0882251,297100.4944999997,345900.4519999995,248300.53699999978,48799.95749999987,97599.91499999975,0.1482113,0.1212205,0,0,1,0,0
0.1212205,408213.19400000013,477422.45400000026,339003.93400000007,69209.2600000001,138418.5200000002,0.0882251,0.1266018,0,0,0,1,0
0.1266018,426334.90300000017,557593.8330000003,295075.97299999994,131258.9300000002,262517.8600000004,0.1212205,1.0,0,0,0,1,0
1.0,3084633.3250000062,3956021.2220000117,2213245.428000001,871387.8970000055,1742775.794000011,0.1266018,0.4369319,0,0,0,1,0
0.4369319,1347774.6685000006,2088439.6810000027,607109.6559999988,740665.0125000019,1481330.0250000039,1.0,0.289207,0,0,0,1,0
0.289207,545409.5094999997,547265.1239999994,543553.895,1855.614499999676,3711.228999999352,0.4369319,0.1450982,0,0,0,1,0
0.1450982,273637.70250000013,388487.82800000015,158787.57700000008,114850.12550000004,229700.25100000008,0.289207,0.0585869,0,0,0,1,0
0.0585869,162153.42600000012,199580.91300000026,124725.939,37427.48700000013,74854.97400000026,0.1450982,0.0359705,0,0,0,0,1
0.0359705,110727.41900000005,111474.85200000001,109979.98600000008,747.4329999999682,1494.8659999999363,0.0585869,0.0489134,0,0,0,0,1
0.0489134,150569.48699999996,182432.79199999996,118706.18199999999,31863.304999999986,63726.60999999997,0.0359705,0.049455,0,0,0,0,1
0.049455,152236.69350000005,152457.51799999998,152015.8690000001,220.82449999994424,441.6489999998885,0.0489134,0.0716646,0,0,0,0,1
0.0716646,153869.8549999998,154699.8349999997,153039.87499999994,829.9799999998795,1659.959999999759,0.049455,0.0567972,0,0,0,0,1
0.2526439,141147.54349999997,144725.55999999997,137569.527,3578.0164999999834,7156.032999999967,0.2692649,0.2617862,0,0,1,0,0
0.2617862,150279.41749999963,150283.83399999957,150275.00099999967,4.416499999948428,8.832999999896856,0.2526439,0.1463868,0,0,1,0,0
0.1463868,150439.29799999992,151599.57599999988,149279.01999999996,1160.277999999962,2320.555999999924,0.2617862,0.0970975,0,0,1,0,0
0.0970975,150882.0495,151739.64700000003,150024.45199999996,857.5975000000326,1715.1950000000652,0.1463868,0.0401082,0,0,1,0,0
0.0401082,135065.2799999998,136610.48699999988,133520.0729999997,1545.2070000000822,3090.4140000001644,0.0970975,0.0425756,0,0,1,0,0
0.0425756,143374.62099999998,149759.40899999987,136989.83300000007,6384.787999999899,12769.575999999797,0.0401082,0.0445942,0,0,0,1,0
0.0445942,150172.07549999992,150589.56899999978,149754.58200000008,417.49349999985134,834.9869999997027,0.0425756,0.0483922,0,0,0,1,0
0.0483922,149272.3195000001,149784.58400000012,148760.05500000005,512.2645000000339,1024.5290000000678,0.0445942,0.0436564,0,0,0,1,0
0.0436564,134664.04000000015,140272.15700000015,129055.92300000014,5608.117000000006,11216.234000000011,0.0483922,0.0749944,0,0,0,1,0
0.0749944,141430.39424999984,149840.24499999965,133020.5435,8409.850749999823,16819.701499999646,0.0436564,0.0794039,0,0,0,1,0
0.0794039,149746.08900000018,151070.59300000043,148421.58499999993,1324.5040000002482,2649.0080000004964,0.0749944,0.0534949,0,0,0,1,0
0.0534949,148059.87949999992,149294.952,146824.80699999988,1235.072500000053,2470.145000000106,0.0794039,0.041455,0,0,0,0,1
0.041455,127610.52099999989,128091.93199999986,127129.10999999994,481.4109999999564,962.8219999999128,0.0534949,0.0486498,0,0,0,0,1
0.0486498,149758.05499999993,150909.99599999996,148606.11399999994,1151.9410000000062,2303.8820000000123,0.041455,0.0506421,0,0,0,0,1
0.0506421,155891.0435,162010.95399999965,149771.13300000035,6119.910499999649,12239.820999999298,0.0486498,0.069616,0,0,0,0,1
0.069616,149471.36650000015,192737.2050000003,106205.52799999999,43265.83850000016,86531.67700000032,0.0506421,0.0401411,0,0,0,0,1
0.2430084,135764.348,141826.59200000003,129702.10399999998,6062.244000000028,12124.488000000056,0.2860813,0.2482251,0,0,1,0,0
0.2482251,142494.6199999999,150836.358,134152.8819999998,8341.7380000001,16683.4760000002,0.2430084,0.145668,0,0,1,0,0
0.145668,149700.5874999999,149850.52599999993,149550.64899999992,149.93850000000384,299.8770000000077,0.2482251,0.0960846,0,0,1,0,0
0.0960846,149308.17049999995,150555.40299999996,148060.93799999994,1247.2325000000128,2494.4650000000256,0.145668,0.0381153,0,0,1,0,0
0.0381153,128354.32999999997,128808.79199999994,127899.868,454.46199999997043,908.9239999999409,0.0960846,0.0447497,0,0,1,0,0
0.0447497,150695.784,150697.86499999996,150693.70300000007,2.0809999999473803,4.1619999998947605,0.0381153,0.0443402,0,0,0,1,0
0.0443402,149316.744,150493.53599999993,148139.95200000005,1176.791999999943,2353.583999999886,0.0447497,0.0458948,0,0,0,1,0
0.0458948,141568.6355000001,150760.2450000001,132377.02600000004,9191.609500000035,18383.21900000007,0.0443402,0.044169,0,0,0,1,0
0.044169,136245.15399999983,143604.97999999978,128885.3279999999,7359.825999999935,14719.65199999987,0.0458948,0.0787132,0,0,0,1,0
0.0787132,148443.50799999986,149792.95299999986,147094.06299999982,1349.4450000000215,2698.890000000043,0.044169,0.0782625,0,0,0,1,0
0.0782625,147593.57100000017,147983.2760000003,147203.866,389.70500000014727,779.4100000002945,0.0787132,0.045937,0,0,0,1,0
0.045937,127141.67699999994,131109.13599999997,123174.2179999999,3967.4590000000317,7934.918000000063,0.0782625,0.0481383,0,0,0,0,1
0.0481383,148183.47700000007,148775.64900000018,147591.305,592.1720000000932,1184.3440000001865,0.045937,0.0475251,0,0,0,0,1
0.0475251,146295.95449999996,146665.59800000014,145926.31099999978,369.6435000001802,739.2870000003604,0.0481383,0.0436309,0,0,0,0,1
0.0436309,134308.32399999985,144083.741,124532.90699999966,9775.417000000176,19550.83400000035,0.0475251,0.0653048,0,0,0,0,1
0.0653048,140214.85399999988,147513.44099999996,132916.26699999982,7298.587000000072,14597.174000000145,0.0436309,0.0557121,0,0,0,0,1
0.2608556,145735.27000000008,150402.89200000005,141067.64800000007,4667.6219999999885,9335.243999999977,0.3088135,0.0959464,0,0,1,0,0
0.0959464,150424.01450000016,151049.6570000001,149798.3720000002,625.6424999999435,1251.284999999887,0.2608556,0.094897,0,0,1,0,0
0.094897,148778.78399999978,150228.80299999972,147328.76499999984,1450.018999999942,2900.037999999884,0.0959464,0.0843396,0,0,1,0,0
0.0843396,132227.00000000015,136836.1400000002,127617.86000000009,4609.14000000005,9218.2800000001,0.094897,0.0420756,0,0,1,0,0
0.0420756,141690.86550000013,149000.53300000017,134381.19800000012,7309.667500000025,14619.33500000005,0.0843396,0.0495291,0,0,1,0,0
0.0495291,166790.4339999999,185332.16200000004,148248.70599999974,18541.72800000015,37083.4560000003,0.0420756,0.0924638,0,0,0,1,0
0.0924638,311374.4310000002,318504.9610000005,304243.901,7130.530000000232,14261.060000000463,0.0495291,0.0977941,0,0,0,1,0
0.0977941,301659.081,313716.0109999999,289602.1510000001,12056.929999999877,24113.859999999753,0.0924638,0.2611627,0,0,0,1,0
0.2611627,805591.0310000007,1083460.482000002,527721.5799999993,277869.45100000134,555738.9020000027,0.0977941,0.7263227,0,0,0,1,0
0.7263227,1369756.6960000026,2209226.606000005,530286.7860000002,839469.9100000024,1678939.8200000045,0.2611627,0.3649787,0,0,0,1,0
0.3649787,688305.7265000001,723023.8230000006,653587.6299999998,34718.09650000039,69436.19300000079,0.7263227,0.3330041,0,0,0,1,0
0.3330041,921668.578,947648.1060000007,895689.0499999992,25979.528000000748,51959.056000001496,0.3649787,0.3151208,0,0,0,0,1
0.3151208,970032.5044999997,998944.6209999998,941120.3879999996,28912.11650000012,57824.23300000024,0.3330041,0.2932674,0,0,0,0,1
0.2932674,902761.2920000008,921310.1489999997,884212.4350000018,18548.85699999897,37097.71399999794,0.3151208,0.2593025,0,0,0,0,1
0.2593025,798207.7384999989,886809.5059999989,709605.970999999,88601.76749999996,177203.53499999992,0.2932674,0.3826847,0,0,0,0,1
0.3826847,821655.8125,848092.8559999997,795218.7690000002,26437.043499999738,52874.086999999476,0.2593025,0.2736105,0,0,0,0,1
0.3070335,171533.9835000001,195280.4850000001,147787.48200000008,23746.501500000013,47493.003000000026,0.2621409,0.0709141,0,0,1,0,0
0.0709141,111178.52549999996,114099.73799999991,108257.31300000002,2921.2124999999432,5842.4249999998865,0.3070335,0.199988,0,0,1,0,0
0.199988,313539.5824999998,518463.43999999954,108615.72499999999,204923.85749999978,409847.71499999956,0.0709141,0.1524394,0,0,1,0,0
0.1524394,238993.24649999995,275461.118,202525.37499999985,36467.87150000008,72935.74300000016,0.199988,0.0670097,0,0,1,0,0
0.0670097,225656.79550000007,250951.0720000001,200362.51900000006,25294.27650000002,50588.55300000004,0.1524394,0.0832083,0,0,1,0,0
0.0832083,280206.1905,313454.7340000003,246957.64699999982,33248.54350000023,66497.08700000047,0.0670097,0.098834,0,0,0,1,0
0.098834,332826.04350000026,385632.4340000006,280019.653,52806.3905000003,105612.7810000006,0.0832083,0.0609692,0,0,0,1,0
0.0609692,188067.53649999993,226888.6989999999,149246.37399999998,38821.16249999996,77642.32499999992,0.098834,0.0480649,0,0,0,1,0
0.0480649,148262.46799999988,148775.2809999997,147749.6550000001,512.8129999998055,1025.625999999611,0.0609692,0.1293847,0,0,0,1,0
0.1293847,244003.85849999986,248273.05599999955,239734.6610000002,4269.197499999675,8538.39499999935,0.0480649,0.7661668,0,0,0,1,0
0.7661668,1444898.026499999,2631459.409999998,258336.64299999995,1186561.383499999,2373122.7669999977,0.1293847,0.2870119,0,0,0,1,0
0.2870119,794374.256999999,915307.0619999991,673441.451999999,120932.80500000005,241865.6100000001,0.7661668,0.2938785,0,0,0,0,1
0.2938785,904642.3840000002,910722.4450000008,898562.3229999996,6080.061000000569,12160.122000001138,0.2870119,0.3023978,0,0,0,0,1
0.3023978,930867.2924999995,941066.0429999989,920668.5420000002,10198.750499999325,20397.50099999865,0.2938785,0.2722078,0,0,0,0,1
0.2722078,837933.6929999995,858233.7019999999,817633.6839999991,20300.009000000427,40600.018000000855,0.3023978,0.2838345,0,0,0,0,1
0.2838345,694556.0400000012,701729.2870000008,687382.7930000015,7173.246999999683,14346.493999999366,0.2722078,0.2860553,0,0,0,0,1
0.2728867,152456.81250000012,153950.7589999999,150962.86600000033,1493.9464999997872,2987.8929999995744,0.2684137,0.0986507,0,0,1,0,0
0.0986507,154663.8544999999,154834.1249999999,154493.58399999986,170.27050000002782,340.54100000005565,0.2728867,0.1015319,0,0,1,0,0
0.1015319,159180.83849999995,162327.7560000001,156033.92099999983,3146.9175000001414,6293.835000000283,0.0986507,0.2158964,0,0,1,0,0
0.2158964,338480.5859999999,522587.38299999945,154373.7890000003,184106.79699999958,368213.5939999991,0.1015319,0.0573447,0,0,1,0,0
0.0573447,193109.90000000014,200507.78200000024,185712.01800000004,7397.8820000001,14795.7640000002,0.2158964,0.1223403,0,0,1,0,0
0.1223403,411984.0954999995,433606.43199999986,390361.75899999915,21622.336500000354,43244.67300000071,0.0573447,0.0747454,0,0,0,1,0
0.0747454,251707.0340000001,252502.84200000003,250911.22600000014,795.8079999999463,1591.6159999998927,0.1223403,0.0730011,0,0,0,1,0
0.0730011,225181.749,293309.83999999997,157053.65800000002,68128.09099999997,136256.18199999994,0.0747454,0.0487368,0,0,0,1,0
0.0487368,150335.24950000012,150579.5880000002,150090.91100000005,244.33850000007078,488.67700000014156,0.0730011,0.0773197,0,0,0,1,0
0.0773197,145815.5635000002,148300.89599999998,143330.2310000004,2485.332499999786,4970.664999999572,0.0487368,0.0804908,0,0,0,1,0
0.0804908,151795.9704999999,151868.0939999999,151723.84699999992,72.12349999998696,144.24699999997392,0.0773197,0.0543639,0,0,0,1,0
0.0543639,150465.16899999988,151139.93099999992,149790.40699999986,674.7620000000315,1349.524000000063,0.0804908,0.7165982,0,0,0,0,1
0.7165982,2205895.3075,4135926.275,275864.34000000043,1930030.9674999998,3860061.9349999996,0.0543639,1.0,0,0,0,0,1
1.0,3078287.393,3798107.1129999994,2358467.673000001,719819.7199999993,1439639.4399999985,0.7165982,0.6974926,0,0,0,0,1
0.6974926,2147082.7749999994,2492164.3899999987,1802001.1600000004,345081.6149999992,690163.2299999984,1.0,0.2778004,0,0,0,0,1
